platform,date,spend,impressions,clicks,conversions,revenue,reach,video_views,CTR,conversion_rate,CPA,ROAS,profit,profit_margin
TikTok,2024-05-28,1120.85,329376,2864,29,1423.63,161270,64718,0.0086952297678033,0.0101256983240223,38.650000000000006,1.2701342730963108,302.78,0.2126816658822868
TikTok,2024-05-29,3073.66,515463,6172,88,1612.06,262668,63922,0.0119737013131883,0.0142579390797148,34.92795454545455,0.5244757064867291,-1461.6,-0.9066660049874072
TikTok,2024-05-30,1877.78,568265,3448,2,37.61,315419,137541,0.0060675917045744,0.0005800464037122,938.89,0.0200289703799167,-1840.17,-48.92767880882744
TikTok,2024-05-31,1841.06,322529,3387,13,376.08,159379,57530,0.0105013812711415,0.0038382049010924,141.62,0.2042736249769154,-1464.98,-3.895394596894278
TikTok,2024-06-01,649.97,182946,1437,1,0.0,96342,39488,0.0078547768193893,0.0006958942240779,649.97,0.0,-649.97,
TikTok,2024-06-02,1363.5300000000002,177183,1653,12,287.58000000000004,90722,43367,0.0093293374646551,0.0072595281306715,113.6275,0.210908450859167,-1075.9500000000005,-3.741393699144586
TikTok,2024-06-03,2137.52,469104,4145,34,509.15,240476,55773,0.0088359937242061,0.0082026537997587,62.868235294117646,0.2381966016692241,-1628.37,-3.198212707453598
TikTok,2024-06-04,3668.21,599393,6038,49,1616.65,314918,73677,0.0100735243821666,0.0081152699569393,74.86142857142858,0.4407190428028929,-2051.5600000000004,-1.269019268239879
TikTok,2024-06-05,1088.2199999999998,214523,2520,42,1091.59,101096,28531,0.0117469921640103,0.0166666666666666,25.91,1.0030968002793557,3.3700000000003456,0.0030872397145451
TikTok,2024-06-06,736.43,163075,1453,12,531.21,82863,7451,0.0089100107312586,0.0082587749483826,61.369166666666665,0.7213312874271826,-205.2199999999999,-0.3863255586302966
TikTok,2024-06-07,2836.5,353973,2315,9,197.5,189872,59924,0.0065400468397307,0.0038876889848812,315.1666666666667,0.0696280627533932,-2639.0,-13.362025316455696
TikTok,2024-06-08,1010.75,209439,1805,16,739.72,88118,24799,0.0086182611643485,0.0088642659279778,63.171875,0.7318525847143211,-271.03,-0.3663953928513491
TikTok,2024-06-09,3041.94,663551,4459,15,891.57,319080,118939,0.0067199054782526,0.0033639829558196,202.796,0.293092565928322,-2150.37,-2.411891382617181
TikTok,2024-06-10,190.83,24133,171,0,0.0,12356,3020,0.0070857332283595,0.0,,0.0,-190.83,
TikTok,2024-06-11,1218.32,209203,1603,3,23.95,90852,51516,0.0076624140189194,0.0018714909544603,406.1066666666666,0.0196582178737934,-1194.37,-49.86931106471816
TikTok,2024-06-12,655.97,115562,878,3,139.14,54592,18939,0.0075976532078018,0.0034168564920273,218.65666666666667,0.2121133588426299,-516.83,-3.71446025585741
TikTok,2024-06-13,2161.19,456118,3472,3,0.0,232167,29627,0.0076120652988919,0.0008640552995391,720.3966666666666,0.0,-2161.19,
TikTok,2024-06-14,458.39,99364,755,3,40.6,51724,16071,0.007598325349221,0.0039735099337748,152.79666666666665,0.0885708676018237,-417.79,-10.290394088669949
TikTok,2024-06-15,811.4,193229,1645,14,719.7,105034,0,0.0085132148901044,0.0085106382978723,57.957142857142856,0.8869854572344097,-91.69999999999992,-0.1274142003612615
TikTok,2024-06-16,1594.5,283499,1885,3,175.2,117811,42773,0.0066490534358145,0.0015915119363395,531.5,0.1098777046095954,-1419.3,-8.101027397260275
TikTok,2024-06-17,849.75,163869,1387,9,659.9,62636,8540,0.0084640780135352,0.0064888248017303,94.41666666666669,0.7765813474551339,-189.85,-0.2876951053189878
TikTok,2024-06-18,1308.51,312942,2773,16,689.29,138147,72248,0.0088610669069667,0.0057699242697439,81.781875,0.5267747285079977,-619.22,-0.8983446735046208
TikTok,2024-06-19,1078.63,216370,1923,11,430.03,113338,40123,0.0088875537274113,0.0057202288091523,98.05727272727272,0.3986816609958928,-648.6000000000001,-1.5082668651024351
TikTok,2024-06-20,1998.55,552220,3812,7,108.36,264069,80606,0.0069030458875086,0.0018363064008394,285.50714285714287,0.0542193089990242,-1890.1900000000005,-17.443613879660393
TikTok,2024-06-21,1553.6,372252,3226,33,550.43,166260,87205,0.0086661723778515,0.0102293862368257,47.07878787878788,0.354293254376931,-1003.17,-1.82252057482332
TikTok,2024-06-22,2550.81,398681,3325,6,127.27,169958,35596,0.0083400011538046,0.0018045112781954,425.135,0.0498939552534293,-2423.54,-19.042508053744008
TikTok,2024-06-23,1499.5700000000002,171480,1756,22,663.53,106021,38298,0.0102402612549568,0.0125284738041002,68.16227272727274,0.4424801776509265,-836.0400000000002,-1.259988244691273
TikTok,2024-06-24,1078.17,217601,2250,26,489.59,88995,2086,0.0103400260109098,0.0115555555555555,41.46807692307693,0.4540935102998599,-588.5800000000002,-1.2021895872056214
TikTok,2024-06-25,2958.9,613179,5658,31,1434.98,267305,116350,0.0092273218750152,0.0054789678331565,95.4483870967742,0.4849707661631011,-1523.92,-1.0619799579088212
TikTok,2024-06-26,340.29,86832,682,3,162.46,55426,14193,0.0078542472821079,0.0043988269794721,113.43,0.4774163213729467,-177.82999999999996,-1.0946079034839342
TikTok,2024-06-27,410.84,98976,873,3,118.89,42797,19575,0.0088203200775945,0.0034364261168384,136.9466666666667,0.2893827280693213,-291.95000000000005,-2.4556312557826567
TikTok,2024-06-28,1567.71,235361,1630,1,0.0,135592,48903,0.0069255314176945,0.0006134969325153,1567.71,0.0,-1567.71,
TikTok,2024-06-29,2028.84,377032,3274,31,1045.69,162027,25006,0.0086836130620212,0.0094685400122174,65.44645161290322,0.515412748171369,-983.15,-0.9401926001013684
TikTok,2024-06-30,2833.4300000000003,719375,5691,25,831.99,425392,173819,0.0079110338835794,0.0043929010718678,113.3372,0.2936335113272605,-2001.4400000000005,-2.405605836608613
TikTok,2024-07-01,1839.54,256908,1967,11,316.77,131281,33598,0.0076564373238669,0.005592272496187,167.23090909090908,0.1722006588603672,-1522.77,-4.807178710105124
TikTok,2024-07-02,3767.79,722365,6845,59,1005.57,367618,51944,0.0094758190111647,0.0086194302410518,63.86084745762712,0.26688589332208,-2762.2200000000003,-2.746919657507682
TikTok,2024-07-03,1842.59,245917,1906,2,75.43,137643,41462,0.0077505825136123,0.0010493179433368,921.295,0.0409369420218279,-1767.16,-23.427813867161603
TikTok,2024-07-04,623.86,136077,1499,14,888.46,57527,28070,0.0110158219243516,0.0093395597064709,44.56142857142857,1.4241336197223735,264.6,0.2978186975215541
TikTok,2024-07-05,2452.42,406658,3751,21,1184.48,206929,54756,0.0092239670681506,0.0055985070647827,116.78190476190476,0.4829841544270557,-1267.94,-1.0704612994731866
TikTok,2024-07-06,4085.59,617881,5161,35,1147.81,306633,94257,0.0083527410617902,0.00678163146677,116.73114285714286,0.2809410635917945,-2937.78,-2.559465416750159
TikTok,2024-07-07,314.41,88838,757,5,244.47,48798,18238,0.008521128345978,0.0066050198150594,62.88199999999999,0.7775516045927293,-69.93999999999997,-0.2860882725896836
TikTok,2024-07-08,2648.67,492743,3791,3,0.0,269775,79906,0.0076936658663847,0.0007913479293062,882.89,0.0,-2648.67,
TikTok,2024-07-09,2004.86,386240,2938,18,500.8,194385,50382,0.0076066694283347,0.0061266167460857,111.38111111111112,0.2497930030027034,-1504.0600000000002,-3.0033146964856234
TikTok,2024-07-10,1577.64,330628,2946,8,487.92,154226,21694,0.0089103161256759,0.0027155465037338,197.205,0.3092720772799878,-1089.72,-2.233398917855386
TikTok,2024-07-11,909.24,197894,1289,0,0.0,117458,35556,0.0065135880825088,0.0,,0.0,-909.24,
TikTok,2024-07-12,1435.48,256376,1746,16,212.02,132256,48888,0.0068103098573969,0.0091638029782359,89.7175,0.1476997241340875,-1223.46,-5.770493349683992
TikTok,2024-07-13,2178.76,499524,4015,1,0.0,188958,73669,0.008037651844556,0.0002490660024906,2178.76,0.0,-2178.76,
TikTok,2024-07-14,38.57,4032,38,0,0.0,2237,969,0.0094246031746031,0.0,,0.0,-38.57,
TikTok,2024-07-15,3183.1800000000003,597376,5246,76,2470.38,295808,62620,0.0087817388043711,0.0144872283644681,41.883947368421055,0.7760729836201534,-712.8000000000002,-0.2885386053967406
TikTok,2024-07-16,1997.93,348122,3162,32,1572.02,135074,80278,0.0090830226185073,0.0101201771030993,62.4353125,0.7868243632159284,-425.9100000000001,-0.2709316675360365
TikTok,2024-07-17,1788.49,454947,4510,64,2634.9100000000003,219345,21905,0.0099132426414505,0.014190687361419,27.94515625,1.4732595653316487,846.4200000000003,0.3212329832897519
TikTok,2024-07-18,1428.84,406447,3721,5,0.0,219429,56699,0.0091549451712031,0.0013437248051599,285.76800000000003,0.0,-1428.84,
TikTok,2024-07-19,256.27,40247,410,1,0.0,18841,5467,0.0101870946902874,0.0024390243902439,256.27,0.0,-256.27,
TikTok,2024-07-20,2115.89,492276,5409,42,1294.53,247889,59318,0.0109877385856714,0.0077648363838047,50.37833333333333,0.6118134685640558,-821.3599999999999,-0.6344851027013665
TikTok,2024-07-21,1354.18,338007,2458,5,408.14,153277,45119,0.0072720387447597,0.0020341741253051,270.836,0.3013927247485563,-946.04,-2.317930122016956
TikTok,2024-07-22,2387.03,382715,2343,2,39.12,206012,83228,0.006122049044328,0.0008536064874093,1193.515,0.0163885665450371,-2347.91,-60.01814928425358
TikTok,2024-07-23,1656.37,397464,3409,4,39.68,159623,26760,0.0085768774027333,0.0011733646230566,414.0925,0.0239560001690443,-1616.6899999999998,-40.74319556451613
TikTok,2024-07-24,2339.86,386925,3736,33,2112.31,172479,80622,0.0096556180138269,0.0088329764453961,70.90484848484849,0.9027505919157556,-227.55000000000013,-0.1077256652669353
TikTok,2024-07-25,2071.27,327059,3041,25,445.3,190101,40155,0.0092980165658184,0.0082209799408089,82.85079999999999,0.2149888715618919,-1625.97,-3.6514035481697737
TikTok,2024-07-26,3354.48,657200,4466,3,34.75,356231,108174,0.0067954960438222,0.0006717420510523,1118.16,0.0103592807230927,-3319.73,-95.53179856115108
TikTok,2024-07-27,2030.15,495567,4550,22,631.05,279194,70516,0.0091814023129062,0.0048351648351648,92.27954545454546,0.3108391005590719,-1399.1,-2.217098486649236
TikTok,2024-07-28,2015.67,350853,3341,36,589.26,164472,29428,0.0095225065768284,0.0107752170008979,55.990833333333335,0.2923395198618821,-1426.41,-2.420680175134915
TikTok,2024-07-29,1777.17,267828,2043,1,0.0,164987,43205,0.0076280299296563,0.0004894762604013,1777.17,0.0,-1777.17,
TikTok,2024-07-30,1311.7199999999998,237687,2081,24,1371.62,157668,69214,0.0087552116859567,0.0115329168668909,54.655,1.045665233433965,59.90000000000009,0.0436709875913154
TikTok,2024-07-31,2662.08,489979,5479,68,2106.24,221161,29718,0.0111821118864277,0.0124110239094725,39.14823529411765,0.7912008654886405,-555.8399999999997,-0.2639015496809478
TikTok,2024-08-01,308.1,61002,549,3,61.75,26102,7208,0.0089997049277072,0.0054644808743169,102.7,0.20042194092827,-246.35,-3.989473684210527
TikTok,2024-08-02,945.33,219396,1797,8,294.12,114990,33535,0.0081906689274189,0.0044518642181413,118.16625,0.3111294468598267,-651.21,-2.2140962872297023
TikTok,2024-08-03,411.94,54185,415,2,76.8,25849,11926,0.0076589462028236,0.0048192771084337,205.97,0.1864349177064621,-335.14,-4.363802083333334
TikTok,2024-08-04,528.9000000000001,66864,599,13,309.43,34274,18203,0.0089584828906436,0.021702838063439,40.68461538461539,0.5850444318396671,-219.47000000000008,-0.7092718870180658
TikTok,2024-08-05,1323.6,357338,3105,5,144.33,156115,53805,0.0086892521926019,0.001610305958132,264.72,0.1090435176790571,-1179.27,-8.170650592392434
TikTok,2024-08-06,778.49,173698,1431,2,0.0,114246,30818,0.0082384368271367,0.0013976240391334,389.245,0.0,-778.49,
TikTok,2024-08-07,1435.12,346812,2924,3,0.0,140794,73090,0.0084310808161193,0.0010259917920656,478.3733333333333,0.0,-1435.12,
TikTok,2024-08-08,4052.07,693666,6434,33,1203.91,364793,115853,0.009275357304524,0.0051290021759403,122.79,0.29710987223814,-2848.16,-2.3657582377420234
TikTok,2024-08-09,854.75,164324,1405,10,210.79,75826,18790,0.0085501813490421,0.0071174377224199,85.475,0.2466101199181047,-643.96,-3.054983632999668
TikTok,2024-08-10,872.74,167219,1437,2,32.15,77347,26278,0.0085935210711701,0.0013917884481558,436.37,0.0368380044457685,-840.59,-26.14587869362364
TikTok,2024-08-11,1752.86,420084,3814,29,1955.11,208800,68556,0.0090791365536416,0.007603565810173,60.44344827586207,1.1153828600116382,202.25000000000023,0.1034468648822829
TikTok,2024-08-12,1346.94,310759,2345,1,0.0,205406,95411,0.0075460405008382,0.0004264392324093,1346.94,0.0,-1346.94,
TikTok,2024-08-13,2384.14,656550,6007,20,1089.34,331655,43089,0.0091493412535222,0.0033294489761944,119.207,0.4569110874361405,-1294.8,-1.1886096168322104
TikTok,2024-08-14,1151.87,296370,2182,14,210.8,132175,80628,0.0073624185983736,0.0064161319890009,82.27642857142857,0.183006762915954,-941.07,-4.464278937381404
TikTok,2024-08-15,3469.5200000000004,641904,4034,7,321.29,313508,132836,0.0062844288242478,0.0017352503718393,495.6457142857144,0.092603587816182,-3148.2300000000005,-9.798717669395252
TikTok,2024-08-17,458.99,67547,451,2,175.78,43876,11591,0.006676832427791,0.0044345898004434,229.495,0.3829713065644131,-283.21000000000004,-1.6111616793719423
TikTok,2024-08-18,1048.39,232669,1968,40,661.96,148713,60597,0.0084583678960239,0.0203252032520325,26.209750000000003,0.6314062514903804,-386.43000000000006,-0.5837663907184725
TikTok,2024-08-19,1313.37,159968,708,0,0.0,66785,3070,0.0044258851770354,0.0,,0.0,-1313.37,
TikTok,2024-08-20,389.19,53685,459,1,0.0,32601,11572,0.0085498742665549,0.0021786492374727,389.19,0.0,-389.19,
TikTok,2024-08-21,141.78,21724,195,2,135.13,9128,4142,0.0089762474682378,0.0102564102564102,70.89,0.95309634645225,-6.650000000000006,-0.0492118700510619
TikTok,2024-08-22,354.98,92042,816,8,147.9,41375,6657,0.0088655179157341,0.0098039215686274,44.3725,0.4166431911656995,-207.08,-1.400135226504395
TikTok,2024-08-23,549.85,83247,695,11,193.71,37401,8318,0.0083486492005717,0.0158273381294964,49.98636363636364,0.3522960807492952,-356.14,-1.8385215012131533
TikTok,2024-08-24,530.96,133888,884,8,348.87,75974,0,0.006602533460803,0.0090497737556561,66.37,0.6570551453970167,-182.09000000000003,-0.521942270759882
TikTok,2024-08-25,1022.26,164932,1375,6,200.09,77883,27247,0.0083367690927169,0.0043636363636363,170.3766666666667,0.1957329837810341,-822.17,-4.109000949572692
TikTok,2024-08-26,1603.29,203020,1454,1,0.0,109870,24622,0.0071618559747808,0.0006877579092159,1603.29,0.0,-1603.29,
TikTok,2024-08-27,4044.05,678067,4965,7,24.23,329916,96052,0.007322285260896,0.001409869083585,577.7214285714286,0.0059915184035805,-4019.82,-165.9026000825423
TikTok,2024-08-28,2101.07,415662,4009,51,1199.72,207206,60200,0.0096448556760059,0.0127213769019705,41.19745098039215,0.5710042978101635,-901.3499999999996,-0.7513003034041273
TikTok,2024-08-29,3501.93,663015,5459,48,391.91,336269,96804,0.0082335995414885,0.0087928191976552,72.956875,0.1119125739235221,-3110.02,-7.935546426475466
TikTok,2024-08-30,979.39,170199,1320,10,198.48,69836,36384,0.0077556272363527,0.0075757575757575,97.939,0.202656755735713,-780.91,-3.934451833937928
TikTok,2024-08-31,4946.48,943964,7215,21,1523.64,545751,176945,0.0076432999563542,0.0029106029106029,235.54666666666665,0.3080251006776536,-3422.84,-2.246488671864745
TikTok,2024-09-01,3757.11,565310,5891,45,845.49,273941,50504,0.0104208310484512,0.0076387710066202,83.49133333333333,0.2250373292237917,-2911.62,-3.4437071993755097
TikTok,2024-09-02,2734.12,715182,4694,17,989.01,292876,144079,0.0065633642904882,0.0036216446527481,160.8305882352941,0.3617288195104823,-1745.11,-1.7645018756129869
TikTok,2024-09-03,4666.39,958464,8930,88,4024.45,470318,192173,0.0093169905181623,0.0098544232922732,53.027159090909095,0.8624332728297462,-641.9400000000005,-0.1595099951546175
TikTok,2024-09-04,2614.35,422295,4181,93,2268.1800000000003,222007,85077,0.0099006618596005,0.0222434824204735,28.111290322580643,0.867588501922084,-346.1699999999996,-0.1526201624209717
TikTok,2024-09-05,1953.56,516528,3816,2,0.0,234041,83103,0.0073877892389183,0.000524109014675,976.78,0.0,-1953.56,
TikTok,2024-09-06,1074.2,205094,2178,24,1683.1899999999998,78637,17894,0.0106195208050942,0.0110192837465564,44.75833333333333,1.566924222677341,608.9899999999998,0.3618070449563031
TikTok,2024-09-07,2689.81,568892,5422,15,452.46,310423,94138,0.0095308072533978,0.0027665068240501,179.32066666666665,0.1682126246835278,-2237.35,-4.944857003934049
TikTok,2024-09-08,1478.35,228204,2280,33,314.34,125951,53865,0.0099910606299626,0.0144736842105263,44.79848484848485,0.2126289444312916,-1164.01,-3.703028567792836
TikTok,2024-09-09,1890.42,232888,2092,9,672.55,110533,44495,0.0089828587132011,0.004302103250478,210.04666666666668,0.3557675014018048,-1217.87,-1.810824474016802
TikTok,2024-09-10,2125.6800000000003,361262,3616,44,983.51,167928,66189,0.0100093560905935,0.0121681415929203,48.3109090909091,0.4626801776372736,-1142.1700000000003,-1.161320169596649
TikTok,2024-09-11,1516.79,266800,3110,64,1107.24,132915,40706,0.0116566716641679,0.0205787781350482,23.69984375,0.7299889899063153,-409.55,-0.369883674722734
TikTok,2024-09-12,3728.2,530968,5305,4,0.0,277037,139289,0.0099911859095086,0.0007540056550424,932.05,0.0,-3728.2,
TikTok,2024-09-13,2602.9700000000003,505198,4543,21,1134.12,236253,98197,0.0089925138262621,0.0046224961479198,123.9509523809524,0.4357022939181011,-1468.8500000000004,-1.295145134553663
TikTok,2024-09-14,3060.58,579520,5218,70,1199.8200000000002,319350,91928,0.0090040033130866,0.0134151015714833,43.72257142857143,0.3920237340634782,-1860.76,-1.550865963227817
TikTok,2024-09-15,1057.01,302305,2784,5,0.0,117717,68726,0.0092092423214965,0.0017959770114942,211.402,0.0,-1057.01,
TikTok,2024-09-16,2045.63,508645,4221,4,0.0,254881,46326,0.0082985186131781,0.0009476427386875,511.4075,0.0,-2045.63,
TikTok,2024-09-17,962.94,244820,2530,2,0.0,128009,4425,0.0103341230291642,0.000790513833992,481.47,0.0,-962.94,
TikTok,2024-09-18,1722.91,406722,2658,2,0.0,250554,83696,0.0065351763612492,0.000752445447705,861.455,0.0,-1722.91,
TikTok,2024-09-19,3088.07,493480,5153,77,1814.59,230637,120357,0.0104421658425873,0.0149427517950708,40.1048051948052,0.5876129750944764,-1273.4800000000002,-0.7018004067034428
TikTok,2024-09-20,3315.08,593930,4970,12,159.57,366142,88758,0.0083679894937113,0.0024144869215291,276.25666666666666,0.0481345849873909,-3155.51,-19.77508303565833
TikTok,2024-09-21,1790.47,275366,2402,5,193.67,142651,23560,0.0087229360196974,0.0020815986677768,358.094,0.1081671293012449,-1596.8,-8.244952754685807
TikTok,2024-09-22,2453.16,468421,3364,6,314.49,328085,21849,0.0071815738406262,0.0017835909631391,408.86,0.1281979161571198,-2138.67,-6.800438805685396
TikTok,2024-09-23,198.54,47576,423,4,40.34,31136,9693,0.0088910374978981,0.0094562647754137,49.635000000000005,0.2031832376347335,-158.20000000000002,-3.9216658403569657
TikTok,2024-09-24,2278.11,528777,5210,35,1173.07,278320,47954,0.0098529247679078,0.0067178502879078,65.08885714285715,0.514931236858624,-1105.0400000000002,-0.9420068708602216
TikTok,2024-09-25,1395.66,156645,1407,11,450.26,68940,12486,0.0089820932682179,0.0078180525941719,126.8781818181818,0.322614390324291,-945.4,-2.0996757429040995
TikTok,2024-09-26,1905.9,421111,5445,93,5503.4400000000005,187977,26633,0.0129300825673041,0.0170798898071625,20.493548387096773,2.8875806705493474,3597.540000000001,0.6536893288561337
TikTok,2024-09-27,1660.85,284956,3357,18,974.13,133883,32193,0.011780766153371,0.0053619302949061,92.26944444444445,0.5865249721528134,-686.7199999999998,-0.7049572438996846
TikTok,2024-09-28,3064.51,609741,4527,5,72.98,337126,49576,0.0074244638297244,0.0011044842058758,612.902,0.0238145739449373,-2991.53,-40.99109345026034
TikTok,2024-09-29,2197.79,271911,2625,4,110.52,134968,21066,0.0096538941050564,0.0015238095238095,549.4475,0.0502868790921789,-2087.27,-18.88590300398118
TikTok,2024-09-30,718.57,130160,1220,8,334.59,73192,17105,0.0093730792870313,0.0065573770491803,89.82125,0.4656331324714363,-383.9800000000001,-1.1476134971158736
TikTok,2024-10-01,2336.06,305145,4482,53,4166.97,151097,28802,0.0146880991004276,0.0118250780901383,44.07660377358491,1.7837598349357466,1830.9100000000003,0.4393864126691577
TikTok,2024-10-02,2547.76,375727,2975,3,0.0,246763,91209,0.0079179830036169,0.0010084033613445,849.2533333333334,0.0,-2547.76,
TikTok,2024-10-03,521.52,93438,1282,29,1550.79,45424,13589,0.0137203279179776,0.0226209048361934,17.983448275862067,2.973596410492407,1029.27,0.6637068848780299
TikTok,2024-10-04,2506.74,521211,5151,14,287.09000000000003,256162,119436,0.0098827538175518,0.0027179188507086,179.05285714285714,0.1145272345755842,-2219.65,-7.7315475983141155
TikTok,2024-10-05,4701.7,860453,10209,140,3508.13,445442,204446,0.0118646805810427,0.0137133901459496,33.583571428571425,0.7461407575983156,-1193.5699999999997,-0.3402296950227043
TikTok,2024-10-06,3207.8,783341,7434,169,6015.3,341857,134702,0.009490119883933,0.0227333871401668,18.9810650887574,1.8752104245900616,2807.5,0.4667265140558243
TikTok,2024-10-07,1309.56,214699,2727,36,1900.48,97569,23294,0.0127015030344808,0.0132013201320132,36.376666666666665,1.4512355294908217,590.9200000000001,0.3109319750799798
TikTok,2024-10-08,2470.99,460281,5746,65,1789.64,209044,50725,0.0124836784485998,0.0113122171945701,38.01523076923077,0.7242603167151628,-681.3499999999999,-0.3807190272904047
TikTok,2024-10-09,1113.17,238260,3641,57,3247.33,96038,31214,0.0152816251154201,0.0156550398242241,19.52929824561404,2.9171914442537976,2134.16,0.6572045341865471
TikTok,2024-10-10,1733.48,277024,3617,11,453.55,149679,12629,0.01305663047245,0.0030411943599668,157.5890909090909,0.2616413226573136,-1279.93,-2.8220262374600376
TikTok,2024-10-11,4806.54,862828,9180,109,5950.4,411702,187173,0.0106394321927429,0.0118736383442265,44.09669724770642,1.2379799190269922,1143.8599999999997,0.192232454961011
TikTok,2024-10-12,727.9,173563,2777,9,60.93,88816,24224,0.0159999539072267,0.0032409074540871,80.87777777777778,0.083706553097953,-666.97,-10.946495978992289
TikTok,2024-10-13,1547.4,353455,3776,29,2671.12,183588,4193,0.0106831138334441,0.0076800847457627,53.358620689655176,1.726198785058808,1123.7199999999998,0.420692443619156
TikTok,2024-10-14,907.79,262524,2861,5,0.0,141125,62236,0.0108980512257926,0.0017476406850751,181.558,0.0,-907.79,
TikTok,2024-10-15,537.27,141380,1412,0,0.0,64295,31356,0.0099872683547885,0.0,,0.0,-537.27,
TikTok,2024-10-16,1147.95,189360,2210,24,1423.66,100564,23111,0.0116708914237431,0.0108597285067873,47.83125,1.2401759658521714,275.71000000000004,0.1936628127502353
TikTok,2024-10-17,88.61,14970,166,1,80.26,8104,0,0.0110888443553774,0.0060240963855421,88.61,0.9057668434713916,-8.349999999999994,-0.1040368801395464
TikTok,2024-10-18,1226.8300000000002,209315,2225,45,1744.22,99277,39033,0.0106299118553376,0.0202247191011235,27.26288888888889,1.4217291719309113,517.3899999999999,0.2966311589134397
TikTok,2024-10-19,1598.29,336440,4198,35,535.64,171117,14517,0.0124777077636428,0.0083373034778465,45.66542857142857,0.3351331735792628,-1062.65,-1.983888432529311
TikTok,2024-10-20,5694.05,1363820,14477,54,1121.99,624152,245385,0.0106150371749937,0.0037300545693168,105.44537037037036,0.1970460392866237,-4572.06,-4.074956104778118
TikTok,2024-10-21,1064.85,148625,1841,30,476.78,67180,11568,0.0123868797308662,0.0162954915806626,35.495,0.4477438136826784,-588.0699999999999,-1.233420026007802
TikTok,2024-10-22,5498.07,843374,9252,146,2802.08,400143,157340,0.0109702219892953,0.0157803718115002,37.658013698630135,0.5096479310012423,-2695.99,-0.9621388397190658
TikTok,2024-10-23,1191.5,178036,2087,9,660.18,87776,27989,0.01172234828911,0.0043124101581217,132.38888888888889,0.5540746957616449,-531.32,-0.8048108091732559
TikTok,2024-10-24,772.1899999999999,132321,1482,10,314.01,87841,19072,0.0112000362754211,0.0067476383265856,77.219,0.4066486227482873,-458.18,-1.4591255055571477
TikTok,2024-10-25,671.2,177769,2022,36,785.23,79567,28099,0.0113743116066355,0.0178041543026706,18.64444444444445,1.1698897497020262,114.02999999999996,0.1452185983724513
TikTok,2024-10-26,5865.36,1012115,12716,143,6153.75,495244,162250,0.0125637896879307,0.0112456747404844,41.016503496503496,1.049168337493351,288.3900000000003,0.0468641072516758
TikTok,2024-10-27,3039.71,696168,6774,88,5599.73,294713,130523,0.0097304099010583,0.0129908473575435,34.54215909090909,1.8421921828069123,2560.0199999999995,0.4571684706226906
TikTok,2024-10-28,963.3,178625,2276,15,507.43,113527,0,0.0127417774667599,0.0065905096660808,64.22,0.526762171701443,-455.87,-0.8983899257040379
TikTok,2024-10-29,4113.77,758258,8200,81,4508.93,405263,93311,0.0108142611090156,0.0098780487804878,50.78728395061729,1.0960578739210018,395.1599999999999,0.0876394177776101
TikTok,2024-10-30,2610.73,423907,5099,46,1693.09,212490,59252,0.0120285817408063,0.0090213767405373,56.755,0.64851210197914,-917.64,-0.5419912703990927
TikTok,2024-10-31,3886.5,698804,9004,41,1712.07,377427,56060,0.0128848718667895,0.0045535317636605,94.79268292682929,0.4405171748359706,-2174.4300000000003,-1.2700590513238363
TikTok,2024-11-01,6044.389999999999,1273366,14574,34,838.42,596945,96653,0.0114452561164661,0.0023329216412789,177.7761764705882,0.1387104405903656,-5205.969999999999,-6.209262660718971
TikTok,2024-11-02,3794.96,558608,7864,56,3335.59,254513,59479,0.0140778506573482,0.0071210579857578,67.76714285714286,0.8789526108312078,-459.3699999999999,-0.1377177650730455
TikTok,2024-11-03,2269.24,559652,6795,25,637.5,280190,63136,0.0121414736300415,0.0036791758646063,90.7696,0.2809310606194145,-1631.7399999999998,-2.559592156862745
TikTok,2024-11-04,365.55,116582,1514,27,2573.98,74123,27002,0.0129865673946235,0.0178335535006605,13.53888888888889,7.041389686773355,2208.43,0.8579825795072222
TikTok,2024-11-05,460.31,108262,1142,0,0.0,58359,26369,0.0105484842326947,0.0,,0.0,-460.31,
TikTok,2024-11-06,3085.46,608233,7758,75,4464.26,318182,24311,0.0127549804104676,0.0096674400618716,41.13946666666666,1.4468701587445634,1378.8000000000002,0.308852978993159
TikTok,2024-11-07,5075.49,1355199,14510,134,4639.01,600425,153246,0.0107069146302498,0.0092350103376981,37.87679104477612,0.9140023918872858,-436.4799999999996,-0.0940890405495999
TikTok,2024-11-08,3886.69,679747,7386,52,819.14,317368,180956,0.0108658074254097,0.0070403466016788,74.74403846153847,0.210755166992994,-3067.55,-3.7448421515247694
TikTok,2024-11-09,664.06,163140,2052,8,131.4,70521,18549,0.01257815373299,0.0038986354775828,83.0075,0.1978736861127006,-532.66,-4.0537290715372905
TikTok,2024-11-10,1044.68,228693,2664,2,0.0,93075,46837,0.011648804292217,0.0007507507507507,522.34,0.0,-1044.68,
TikTok,2024-11-11,393.88,77504,1046,22,1475.25,39021,10338,0.0134960776218001,0.0210325047801147,17.903636363636362,3.745430080227481,1081.37,0.7330079647517369
TikTok,2024-11-12,4038.45,803853,10223,120,6054.97,321499,111631,0.0127174993437854,0.0117382373080309,33.653749999999995,1.4993301885624437,2016.5200000000004,0.333035506369148
TikTok,2024-11-13,6487.4800000000005,1048361,12559,211,2544.2,516274,186961,0.0119796520473386,0.0168007006927303,30.74635071090048,0.3921707658443648,-3943.2800000000007,-1.5499095983020206
